timestamp,rnti,e2_node,f1ap,slice_sd,slice_name,cqi,ri,dl_mcs,ul_mcs,pusch_snr_db,pusch_rsrp_db,phr,dl_brate_bps,ul_brate_bps,dl_nof_ok,dl_nof_nok,dl_latency_us,ul_latency_us,prb_min,prb_max,alloc_req_bps,sla_dl_target_bps,bler_dl,sla_dl_sat
1782457344.166,17923,gnbd_001_001_00000213_1,0,2,PERFORMANCE,15,1,28,7,3.9,-1.9,0,462080.0,583664.0,39,0,0,0,,,,311000,0.0,1.4858
1782457344.166,17924,gnbd_001_001_00000213_1,1,1,CRITICAL,11,1,28,7,4.1,-1.8,0,731088.0,676592.0,47,0,0,0,,,,356000,0.0,1.5
1782457344.166,17925,gnbd_001_001_00000213_1,2,3,BUSINESS,15,1,28,7,7.6,-0.2,0,7030224.0,2167488.0,779,0,0,0,,,,20000000,0.0,0.3515
1782457345.165,17923,gnbd_001_001_00000213_1,0,2,PERFORMANCE,15,1,28,5,3.2,-2.0,0,553568.0,636712.0,45,0,0,0,,,,311000,0.0,1.5
1782457345.165,17924,gnbd_001_001_00000213_1,1,1,CRITICAL,15,1,28,7,3.4,-2.0,0,787712.0,510840.0,54,0,0,0,,,,356000,0.0,1.5
1782457345.165,17925,gnbd_001_001_00000213_1,2,3,BUSINESS,15,1,28,8,7.8,-0.2,0,7589120.0,2084032.0,847,0,0,0,,,,20000000,0.0,0.3795
1782457346.166,17923,gnbd_001_001_00000213_1,0,2,PERFORMANCE,15,1,28,6,3.7,-1.9,0,474416.0,589560.0,38,0,0,0,,,,311000,0.0,1.5
1782457346.166,17924,gnbd_001_001_00000213_1,1,1,CRITICAL,15,1,28,6,3.7,-1.8,0,572232.0,469880.0,45,0,0,0,,,,356000,0.0,1.5
1782457346.166,17925,gnbd_001_001_00000213_1,2,3,BUSINESS,15,1,28,8,8.0,-0.2,0,7590000.0,2244784.0,798,0,0,0,,,,20000000,0.0,0.3795
1782457347.166,17923,gnbd_001_001_00000213_1,0,2,PERFORMANCE,15,1,28,6,3.7,-1.9,0,474416.0,589560.0,38,0,0,0,,,,311000,0.0,1.5
1782457347.166,17924,gnbd_001_001_00000213_1,1,1,CRITICAL,15,1,28,6,3.7,-1.8,0,572232.0,469880.0,45,0,0,0,,,,356000,0.0,1.5
1782457347.166,17925,gnbd_001_001_00000213_1,2,3,BUSINESS,15,1,28,8,8.0,-0.2,0,7590000.0,2244784.0,798,0,0,0,,,,20000000,0.0,0.3795
1782457348.166,17923,gnbd_001_001_00000213_1,0,2,PERFORMANCE,15,1,28,7,2.9,-2.1,0,354864.0,500424.0,41,1,0,0,,,,311000,0.0238,1.141
1782457348.166,17924,gnbd_001_001_00000213_1,1,1,CRITICAL,13,1,28,6,3.3,-2.0,0,709424.0,527872.0,50,0,0,0,,,,356000,0.0,1.5
1782457348.166,17925,gnbd_001_001_00000213_1,2,3,BUSINESS,15,1,28,8,8.0,-0.2,0,11044856.0,2217128.0,848,0,0,0,,,,20000000,0.0,0.5522
1782457349.167,17923,gnbd_001_001_00000213_1,0,2,PERFORMANCE,15,1,28,7,2.9,-2.1,0,354864.0,500424.0,41,1,0,0,,,,311000,0.0238,1.141
