timestamp,rnti,e2_node,f1ap,slice_sd,slice_name,cqi,ri,dl_mcs,ul_mcs,pusch_snr_db,pusch_rsrp_db,phr,dl_brate_bps,ul_brate_bps,dl_nof_ok,dl_nof_nok,dl_latency_us,ul_latency_us,prb_min,prb_max,alloc_req_bps,sla_dl_target_bps,bler_dl,sla_dl_sat
1782644910.683,17924,gnbd_001_001_00000213_1,1,1,CRITICAL,15,1,28,7,3.2,-1.5,0,9696752.0,270128.0,420,0,0,0,,,,356000,0.0,27.2381
1782644910.683,17925,gnbd_001_001_00000213_1,2,3,BUSINESS,13,1,28,7,6.0,-0.7,0,10655200.0,124688.0,430,0,0,0,,,,20000000,0.0,0.5328
1782644911.682,17923,gnbd_001_001_00000213_1,0,2,PERFORMANCE,13,1,28,5,3.6,-1.6,0,9963680.0,109088.0,369,0,0,0,,,,311000,0.0,32.0376
1782644911.682,17924,gnbd_001_001_00000213_1,1,1,CRITICAL,11,1,28,8,4.4,-1.2,0,10026920.0,301792.0,370,0,0,0,,,,356000,0.0,28.1655
1782644911.682,17925,gnbd_001_001_00000213_1,2,3,BUSINESS,10,1,28,6,5.3,-0.9,0,9964448.0,125888.0,376,0,0,0,,,,20000000,0.0,0.4982
1782644912.682,17923,gnbd_001_001_00000213_1,0,2,PERFORMANCE,13,1,28,5,3.6,-1.6,0,9963680.0,109088.0,369,0,0,0,,,,311000,0.0,32.0376
1782644912.682,17924,gnbd_001_001_00000213_1,1,1,CRITICAL,11,1,28,8,4.4,-1.2,0,10026920.0,301792.0,370,0,0,0,,,,356000,0.0,28.1655
1782644912.682,17925,gnbd_001_001_00000213_1,2,3,BUSINESS,10,1,28,6,5.3,-0.9,0,9964448.0,125888.0,376,0,0,0,,,,20000000,0.0,0.4982
1782644913.682,17923,gnbd_001_001_00000213_1,0,2,PERFORMANCE,15,1,28,5,4.8,-1.4,0,9813824.0,90616.0,398,0,0,0,,,,311000,0.0,31.5557
1782644913.682,17924,gnbd_001_001_00000213_1,1,1,CRITICAL,7,1,28,7,3.1,-1.3,0,9886424.0,307128.0,394,0,0,0,,,,356000,0.0,27.7709
1782644913.682,17925,gnbd_001_001_00000213_1,2,3,BUSINESS,10,1,28,7,6.2,-0.6,0,10254520.0,152416.0,398,0,0,0,,,,20000000,0.0,0.5127
1782644914.683,17923,gnbd_001_001_00000213_1,0,2,PERFORMANCE,15,1,28,5,4.8,-1.4,0,9813824.0,90616.0,398,0,0,0,,,,311000,0.0,31.5557
1782644914.683,17924,gnbd_001_001_00000213_1,1,1,CRITICAL,7,1,28,7,3.1,-1.3,0,9886424.0,307128.0,394,0,0,0,,,,356000,0.0,27.7709
1782644914.683,17925,gnbd_001_001_00000213_1,2,3,BUSINESS,10,1,28,7,6.2,-0.6,0,10254520.0,152416.0,398,0,0,0,,,,20000000,0.0,0.5127
1782644915.686,17923,gnbd_001_001_00000213_1,0,2,PERFORMANCE,15,1,28,5,4.1,-1.6,0,9727104.0,110616.0,426,0,0,0,,,,311000,0.0,31.2769
